id,appId,title,icon,url,price,currency,free,description,developer,developerUrl,developerId,genre,genreId,released
503190232,com.headupgames.bridgeconstructor,Bridge Constructor,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/69/9f/0e/699f0eed-e428-2e7a-1ad6-91633844d50d/AppIcon-0-1x_U007emarketing-0-85-220-7.png/100x100bb.png,https://apps.apple.com/br/app/bridge-constructor/id503190232?uo=2,1.9,BRL,false,"+++ Já disponível: Trains! +++
+++ Mais de 50 milhões de jogadores em todo o mundo +++
+++ Número 1 na tabela de jogos para iPad & iPhone em 89 países +++
+++ Expansão SlopeMania com 24 níveis novos e estradas sinuosas+++

Em Bridge Constructor tens provar que és um verdadeiro mestre construtor de pontes. Joga 40 níveis diferentes e constrói pontes sobre vales profundos, canais ou rios. Os testes de pressão indicarão se a ponte poderá suportar o tráfego contínuo de carros, camiões e, mais recentemente, camiões-cisterna superpesados.

Poderás optar entre uma variedade de materiais para cada ponte individual, como madeira, aço, cabos ou pilares de betão. Usa os materiais adequados e fica dentro do orçamento para construíres a ponte perfeita. Devido à grande quantidade de materiais, poderás construir cada ponte de inúmeras formas, sendo o orçamento o único limite! O sistema de grelha refinado permite-te realizar a tua ideia da ponte perfeita com ainda mais precisão. Liberta a tua imaginação e a criatividade! E se não encontrares uma solução, podes obter dicas graças ao novo sistema de ajuda! 

Já disponível: Trains!
Compra o DLC ""Trains"" e recebe o grupo de ilhas ""Reino Tchunido"", com um total de 18 níveis novos em três ilhas. Cria enormes pontes capazes de aguentarem o peso colossal dos novos veículos - um comboio pendular e um comboio de carga pesado. A belíssima e idílica paisagem vai fazer as delícias de qualquer apreciador de comboios.
""Trains"" já está disponível a um bom preço. Podes adquiri-lo na aplicação!

Também disponível: SlopeMania!
Na expansão SlopeMania irás conhecer Tiltin, onde estão localizadas três novas ilhas onde poderás construir as tuas pontes dentro de cavernas coloridas! Os 24 novos e engenhosos níveis vão fazer-te utilizar vias sinuosas para superar as enormes diferenças de altura. Os “Níveis loucos” são os derradeiros quebra-cabeças que requerem um raciocínio e soluções invulgares.  

CARACTERÍSTICAS:
•             40 níveis na nação insular Camatuga
•             Modo de construção livre e sistema de ajuda
•             5 cenários: cidade, desfiladeiro, praia, montanhas, colinas
•             Sistema de grelha melhorado  
•             Mapa com mundos/níveis desbloqueados
•             4 materiais de construção diferentes: madeira, aço, cabos e pilares de betão
•             Indicador de carga por cor para cada material de construção
•             Três tipos diferentes de carga: carro, camião e camião-cisterna
•             Registo de pontuações máximas por nível
•             Ligação ao Facebook (publica as capturas de ecrã e a pontuação das pontes)

CARACTERÍSTICAS Expansão SlopeMania
•             Novas ilhas Tiltin
•             Opção para construir estradas com declive, mesmo em Camatuga
•             Cenário “Gruta” adicional
•             24 níveis ""inclinados"", incluindo alguns “Níveis loucos”

CARACTERÍSTICAS Expansão Trains
•             Desbloqueia 3 ilhas novas com 18 níveis diferentes.
•             Cria pontes para comboios pendulares modernos e para comboios de carga pesados!
•             Novo cenário: Desfruta da paisagem com montanhas e ravinas pitorescas!


OS 7 or higher required",Headup GmbH,https://apps.apple.com/br/developer/headup-gmbh/id503190235?uo=2,503190235?uo=2,Jogos,6014,2012-05-23T00:00:00-07:00
1561501855,com.harmonicear,Musical Chord,https://is1-ssl.mzstatic.com/image/thumb/Purple115/v4/8c/78/c8/8c78c8d8-6918-39b4-4094-8250c7c966f2/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/musical-chord/id1561501855?uo=2,10.9,BRL,false,"Estude música de um jeito divertido e prático com Musical Chord App.
Aprenda a rearmonizar, tocar de ouvido, e pratique sua leitura rítmica de partitura. São milhares de exercícios pra você praticar, teoria direto ao ponto, e ferramentas que vão auxiliar no seu aprendizado.

Palavras-chave: musica, rearmonização, harmonia, tocar de ouvido, escalas, acordes, dicionário de acordes, campo harmônico, afinador, metrônomo, clichês rítmicos, intervalos, funções harmônicas, progressão 251, calculadora de acordes",Felipe De Freitas Batista,https://apps.apple.com/br/developer/felipe-de-freitas-batista/id1561501857?uo=2,1561501857?uo=2,Música,6011,2021-04-04T00:00:00-07:00
1533979882,com.playdigious.northgard,Northgard,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/4d/d3/f7/4dd3f799-af0e-9f8d-7a15-67564a1fc427/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,https://apps.apple.com/br/app/northgard/id1533979882?uo=2,49.9,BRL,false,"Northgard é um jogo de estratégia baseado na mitologia nórdica em que você controla um clã de vikings que lutam pelo controle de um misterioso continente recém-descoberto.

Após anos de explorações incansáveis, os bravos vikings descobriram uma nova terra cheia de mistérios, perigos e riquezas: NORTHGARD.

Os nórdicos mais ousados embarcaram para explorar e conquistar essas novas costas, trazer fama para seu clã e escrever a história por meio de conquistas, comércio ou devoção aos deuses.

Isto é, se eles conseguirem sobreviver aos terríveis lobos e guerreiros mortos-vivos que vagam pela terra, fazer amizade ou derrotar os gigantes e sobreviver aos invernos mais rigorosos já testemunhados no norte.

RECURSOS
• Monte seu povoado no continente recém-descoberto de Northgard
• Atribua vários empregos a seus vikings (fazendeiro, guerreiro, marinheiro, mestre historiador...)
• Gerencie os recursos com cuidado e sobreviva a invernos rigorosos e inimigos cruéis
• Expanda e descubra novos territórios com oportunidades estratégicas únicas
• Alcance condições de vitória diferentes (conquista, fama, conhecimento, negociação...)

MODO DE HISTÓRIA: SAGA DE RIG
O Alto Rei Viking é assassinado e seu chifre real é roubado por um homem chamado Hagen.
Este evento dá início a uma saga que levará Rig, seu filho e herdeiro, acompanhado pelo braço direito Brand através do novo continente de Northgard.
O continente onde ele fará novos amigos e inimigos e descobrirá uma ameaça muito maior do que Hagen, além das razões por trás do assassinato do pai.

ESCOLHA O SEU CLÃ
Para concluir os 11 capítulos da campanha, o jogador terá que dominar as especificidades dos 6 primeiros clãs e domar a selvagem e implacável Northgard.

Mais clãs estão se juntando à luta por Northgard!
• Clã da Cobra: aja das sombras e assuma a liderança com táticas de guerrilha astutas
• Clã do Dragão: abrace os velhos costumes e agrade aos deuses com sacrifícios
• Clã do Kraken: aproveite a recompensa do mar e liberte seu poder brutal
Você pode desbloquear os clãs da Cobra, do Dragão e do Kraken separadamente comprando os DLCs ou juntos com o Pacote de Pele.

Reprojetado cuidadosamente para dispositivos móveis
• Interface renovada
• Conquistas do Game Center
• iCloud - Compartilhe o progresso entre dispositivos iOS


Como você honrará seu clã?

Se você tiver qualquer problema com Northgard, entre em contato com nosso atendimento ao cliente em hello@playdigious.com e forneça o máximo de informações possível sobre o problema.",Playdigious,https://apps.apple.com/br/developer/playdigious/id1041387229?uo=2,1041387229?uo=2,Jogos,6014,2021-04-13T00:00:00-07:00
1450074595,com.chromanoir.spectre,Spectre Camera,https://is2-ssl.mzstatic.com/image/thumb/Purple114/v4/8b/18/fd/8b18fdd8-ddec-79d3-b715-31ac26bbc2dd/AppIcon-1x_U007emarketing-0-6-0-sRGB-85-220.png/100x100bb.png,https://apps.apple.com/br/app/spectre-camera/id1450074595?uo=2,22.9,BRL,false,"""Spectre is a new iOS camera app that uses AI to create stunning long exposures” — the Verge

Introducing Spectre, from the makers of Halide, one of the top camera apps in the App Store.

Spectre uses AI to help you make amazing long exposure photographs. Spectre can remove crowds, turn city streets into rivers of light, make waterfalls look like paintings, and much more. Until now, it was difficult to take long exposures: from keeping the camera steady to guessing the amount of light you need. Spectre takes care of all of that!

WHAT YOU CAN DO

• MAKE CROWDS DISAPPEAR: Spectre helps take photos of crowded, touristy places. Simply set a medium or long duration and take a shot to erase the crowd from a location. Capture the those special moments like you remember them.

• RIVERS OF LIGHT: At night, AI scene detection automatically switches modes to draw beautiful light trails, for stunning nighttime city photography or light painting.

• GORGEOUS WATER: Capture waterfalls, ocean waves, fountains and more with beautiful ghostly water. 

LIVE PHOTOS AND VIDEO

Spectre’s intelligent computational shutter takes hundreds of shots over the span of a few seconds, and saves them in an accompanying live photo. That means you can pick a different frame as your photo, apply live-photo effects, and even use the long exposure as a live-wallpaper!

ENDLESS SMARTS

Spectre is a packed with powerful technology from by the team that brought you Halide.

From machine learning-based scene detection to computer vision aided image stabilization, Spectre is jammed full of impressive technologies to get the best possible image.

DESIGNED FOR HUMANS

Spectre is meticulously designed. Its dark UI is gentle on the eyes when you shoot at night. Gorgeous glowing highlights infuse it with a unique style. Custom typefaces and iconography combined with unique, smooth controls make it as tactile and delightful as an actual physical camera. Like its sister app Halide, the app is easily usable with one hand, even on the largest iPhones.

HIGH-TECH SHOWCASE 

Build with the latest tech, Spectre isn't just a long exposure camera — it’s the cutting edge technology showcase of one of the App Store’s foremost camera apps, Halide. Here’s just a few of the latest technologies that we use in Spectre:

- DCI-P3 Wide Color Pipeline
- Live Photos
- Metal Graphics Acceleration
- Tripod Detection
- Siri & Shortcuts
- AI Stabilization
- Machine Learning & CoreML
- Computer Vision

COMPATIBILITY:

Spectre’s smart Automatic Scene Detection requires iOS 12. AI-based stabilization features are available on iPhone 6S and later.* For the best experience, we recommend iPhone 8 or later.

On iPhone 6, Spectre captures in lower resolution. 

* (Full compatibility device list: iPhone SE, iPhone 6s, iPhone 6s Plus, iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone XS, iPhone XS Max, iPhone XR, iPhone 11, iPhone 11 Pro, iPhone 11 Pro Max)

ABOUT US 

We’re Ben and Sebastiaan, two friends living in the San Francisco Bay Area that love building fantastic apps for photography. 

We hope you love Spectre! We’d love your feedback to make it even better or any reports of bugs you run into. You can always contact us directly via email: support@halide.cam, on our Twitter: @halidecamera or Instagram: @halideapp

Don’t forget to share your amazing results by tagging them with #SpectreShot so we can share them on our growing social media accounts!",Lux Optics Incorporated,https://apps.apple.com/br/developer/lux-optics-incorporated/id885697371?uo=2,885697371?uo=2,Foto e vídeo,6008,2019-03-03T13:40:57-07:00
1118115766,com.ninjakiwi.bloonstd6,Bloons TD 6,https://is2-ssl.mzstatic.com/image/thumb/Purple115/v4/b5/15/7f/b5157f64-3b2c-39ad-268a-cfe57e1c2494/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/bloons-td-6/id1118115766?uo=2,27.9,BRL,false,"Incrível Jogo de Defesa de Torres
Os Bloons estão de volta e melhores que nunca! Prepare-se para um jogo de torres 3D massivo desenvolvido para dar horas e horas do melhor da estratégia.

Prepare sua defesa perfeita numa combinação de maravilhosas torres macaco, melhorias, heróis e habilidades ativáveis, e estoure até o último Bloon que venha em sua direção.

NOVÍSSIMO BLOONS TD 3D
* Novas e vibrantes animações símias e visuais de melhoria
* Efeitos gráficos intensos
* 51 mapas originais, alguns com objetos 3D que podem bloquear a linha de visão

MELHORIAS ÉPICAS DE TORRES MACACO
* 22 poderosas torres macaco, incluindo 2 macacos novíssimos - O Druida e o Alquimista!
* 3 caminhos de melhorias - todas as torres macacos agora têm 3 caminhos incríveis para escolher
* Melhorias de nível 5 - últimas melhorias tão poderosas que só um macaco pode tê-las

HERÓIS!
* A cada jogo, escolha um desses únicos e poderosos macacos com 20 melhorias próprias
* Duas habilidades de estourar Bloons ativáveis por herói
* Desenvolva novas estratégias de jogo com base nos poderes de cada herói e suas sinergias

PROFUNDO SISTEMA DE CONHECIMENTO SÍMIO
* Mais de 100 metamelhorias que melhoram torres macaco individuais ou grupos de macacos
* Adiciona poder ao fim de jogo para que você possa vencer mais mapas e alcançar rodadas mais elevadas no jogo livre
MAIS MARAVILHOSIDADES
* Jogue em qualquer lugar - o jogo solo offline funciona mesmo sem sua internet!
* Novos Bloons - novos tipos de Bloons desafiadores como Roxos, Fortificados e os incansáveis BAD
* Novos modos adicionados a cada dificuldade de jogo, como Macacos Restritos, MOABs Vida x2 e as brutais regras CHIMPS
*Suporte widescreen para iPhone X - Acesso rápido ao menu Poderes disponíveis apenas no iPhone X!

E há muito mais! Colocamos o máximo de conteúdo e acabamento nesse jogo e continuaremos a adicionar novas funções, conteúdos e desafios em atualizações periódicas. Nós realmente respeitamos seu tempo e suporte, e esperamos que Bloons TD 6 seja o melhor jogo de estratégia que você já jogou. Caso não seja, contate-nos em support@ninjakiwi.com e diga-nos o que podemos melhorar! 
Agora, esses Bloons não vão se estourar sozinhos... Afie seus dardos e vá jogar Bloons TD 6!

**********
Melhor experiência no iPhone 7 ou superior, ou iPad mini 4 ou superior

Notas Ninja Kiwi:
Por favor, veja nossos Termos de Serviço e Política de Privacidade. Você será solicitado no jogo a aceitar esses termos para salvar na nuvem e proteger o progresso de seu jogo:
https://ninjakiwi.com/terms
https://ninjakiwi.com/privacy_policy

Bloons TD 6 contém itens de jogo que podem ser comprados com dinheiro real. Você pode desabilitar compras no jogo nas configurações de seu dispositivo ou contatar-nos em support@ninjakiwi.com para ajuda. Suas compras financiam nossas melhorias de desenvolvimento e novos jogos e agradecemos de verdade cada voto de confiança depositado com suas compras.

Comunidade Ninja Kiwi:
Amamos ouvir nossos jogadores, então, entre em contato com qualquer opinião, positiva ou negativa, em support@ninjakiwi.com. Se for algo que você quer que toda a comunidade veja e opine sobre, siga-nos no Facebook, Twitter e Instagram:
https://www.facebook.com/ninjakiwigames/
https://twitter.com/ninjakiwigames
https://www.instagram.com/realninjakiwi/

Streamers e Criadores de Vídeos:
A Ninja Kiwi está promovendo criadores de canais no YouTube e no Twitch. Se você ainda não está trabalhando conosco, continue fazendo vídeos e conte-nos sobre seu canal em youtube@ninjakiwi.com.",Ninja Kiwi,https://apps.apple.com/br/developer/ninja-kiwi/id386241773?uo=2,386241773?uo=2,Jogos,6014,2018-06-14T00:00:00-07:00
307741537,net.wessley.LEDit,LEDit,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/7c/01/0f/7c010ffe-6a2c-d0fe-b0d5-3451c15dbd6f/AppIcon-0-0-1x_U007emarketing-0-0-0-4-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/ledit/id307741537?uo=2,10.9,BRL,false,"O LEDit transforma seu iPhone/iPad em um incrível letreiro eletrônico. É o aplicativo perfeito para se comunicar com seus amigos em bares, festas ou shows barulhentos. Também em lugares onde falar alto seria inadequado, como reuniões, aulas ou bibliotecas.

Use o LEDitpara:
- Pegar garotas/rapazes.
- Pedir bebidas em bares lotados.
- Dizer a seus colegas de trabalho como você está de saco cheio durante uma reunião.
- Torcer por seu time esportivo.
- Dizer a péssimos motoristas o que você pensa deles.
- Enviar pedidos de músicas para o DJ.
- Conversar com seu dentista durante um procedimento.
- Cumprimentar passageiros no aeroporto.
- Comunicar-se com deficientes auditivos.

As possibilidades são infinitas!

Diga o que quiser com o LEDit!",Wessley Roche,https://apps.apple.com/br/developer/wessley-roche/id1505276711?uo=2,1505276711?uo=2,Utilidades,6002,2009-03-26T19:02:27-07:00
1108479411,com.avecreation.drivingzone2,Driving Zone 2,https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/71/94/a6/7194a622-b4d1-495f-084a-d8bc48949d59/AppIcon-1x_U007emarketing-85-220-6.png/100x100bb.png,https://apps.apple.com/br/app/driving-zone-2/id1108479411?uo=2,1.9,BRL,false,"Driving Zone 2 is a racing simulator with realistic car physics, stunning graphics and innovative gameplay.

You can choose from a huge range of cars, from urban hatchbacks, to luxury business sedans and powerful sports cars designed for racing. Great opportunities of tuning allow you to modify any of your cars visually and technically. All cars have detailed body and interior with a dashboard, that is illuminated at night, this creates the effect of full presence and realism.

Earn points by making dangerous overtakes at high speed, but beware of the police, which will chase you for the accident, running a red light and speeding. Driving Zone 2 is a racing game for fans of extreme driving.

DRIVE WITHOUT LIMITS
You have an open game world with dangerous turns and hills, and also unpredictable intersections. Drive in any direction during the day and at night, through the city streets and country roads with their impressive landscapes. Be careful on the winter road with its snow-capped roadsides, going on it it will lead to drifts and slips. Road traffic lives its own life and adheres the rules of the road. With experience of driving, you can increase the density of traffic, in order to increase the difficulty of the game.

EXTENDED TUNING SYSTEM
In the simulator of street racing Driving Zone 2 engine sound of vehicles, and also their technical characteristics correspond to real ones. Use the tuning system to improve the technical specifications of your cars. For example, buying engine upgrades will give you a speed boost, the setting of sport transmission will open the drive selection option, buying the advanced suspension, you will be able to modify the ground clearance and wheel camber, the installation of nitro allows you to reach the maximum speed.

CREATE YOUR UNIQUE STYLE
You can improve the exterior of your car. The game contains a huge range of settings for changing both external and internal elements of the car. Disks, spoilers, air intakes, neon light on the bottom, steering wheel and even headlights, all this and much more can be modified according to your taste. Create your own unique car and show it to the world using photo mode.",Alexander Sivatsky,https://apps.apple.com/br/developer/alexander-sivatsky/id1058355647?uo=2,1058355647?uo=2,Jogos,6014,2017-12-15T14:42:04-07:00
1451999149,com.tinybop.MA01.StatesOfMatter,Sólido! Líquido! Gás!,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/fa/50/d7/fa50d71f-61f4-84a2-c014-ffee3a0070ed/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,https://apps.apple.com/br/app/s%C3%B3lido-l%C3%ADquido-g%C3%A1s/id1451999149?uo=2,16.9,BRL,false,"Brinque com diversos sólidos, líquidos e gases.

Descubra como as mudanças de temperatura afetam os estados da matéria quando congela refrigerante, faz pipocas, funde ouro e muito mais!

Responda à questão escaldante ""Isto funde?""

Estados da Matéria é o N.º 11 da premiada Biblioteca do Explorador da Tinybop, uma coleção de aplicações destinada a apresentar grandes ideias às crianças.

O Corpo Humano, Plantas, Máquinas simples, A Terra, O Tempo, Casas, Arranha-céus, O Sistema Solar, Mamíferos e Recife de Coral são algumas aplicações da Biblioteca do Explorador.

Cada aplicação da Biblioteca do Explorador ensina às crianças ciência básica.

As crianças aprendem brincando, experimentando, observando, fazendo perguntas, fazendo suposições e encontrando respostas.
Esperamos que cada aplicação inspire conversas entre você e os seus filhos, e projete mais aprendizagem no mundo que nos rodeia.

     + Explore a forma, a cor, o comportamento, os sons e o movimento de diferentes estados da matéria.
     + Descubra como objetos diferentes se comportam a temperaturas extremas (de -300 ºC a 3030 ºC!)
     + Observe sólidos a fundir, líquidos a congelar e gases a liquefazer à medida que altera a temperatura.
     + Explore as alterações por fase e descubra as que não podem ser revertidas.
     + Explore o modo como as moléculas se movem a diferentes temperaturas.
     + Descubra quais os estados em que a matéria toma a forma do recipiente em que se encontra.
     + Descubra o ponto de fusão e o ponto de congelação de diferentes objetos.
     + Etiquetas de texto interativas em mais de 30 idiomas ensinam o vocabulário.
     + Está em conformidade com os Padrões de Ciência da Próxima Geração (NGSS).
     + Diversão para toda a família — jogar e aprender juntos.
     + Sem anúncios de terceiros.
     + Atividades abertas sem regras.
     + A curiosidade e a criatividade são recompensadas.
     + Conceção artística original de Jeanelle Mak Petrillo.
     + Conceção sonora original

Política de Privacidade
Nós levamos a sua privacidade e a de seu filho muito a sério. Nós não coletamos ou compartilhamos informação alguma a respeito de você ou de seu filho, nem exibimos qualquer anúncio de terceiros. Não vendemos para crianças.

Sobre o Tinybop
Tinybop, Inc. é um estúdio de projetistas, desenvolvedores e artistas que estão empenhados em construir uma suite integrada de aplicativos educacionais. Nosso compromisso é criar jogos imersivos que incentivem a descoberta e o diálogo. Acreditamos no poder do aprendizado por meio de brincadeiras, experimentação, faz-de-conta e questionamentos.

Guie seu filho a um conhecimento mais profundo sobre o funcionamento do mundo com Tinybop.

Para notícias e novos lançamentos
Visite: www.tinybop.com
Siga-nos: twitter.com/tinybop
Curta: https://www.facebook.com/tinybop
Siga-nos: instagram.com/tinybop

Se algo não está de acordo com que você esperava, por favor entre em contato através do hi@tinybop.com. Estamos aqui para lhe atender.",Tinybop Inc.,https://apps.apple.com/br/developer/tinybop-inc/id682046582?uo=2,682046582?uo=2,Educação,6017,2019-04-04T00:00:00-07:00
1465720386,com.focus-home.mudrunner-mobile,MudRunner Mobile,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/4b/54/3c/4b543c51-e7d2-c1d7-bea0-0f3e70799bf6/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,https://apps.apple.com/br/app/mudrunner-mobile/id1465720386?uo=2,34.9,BRL,false,"MudRunner, o simulador off-road da franquia que vendeu milhões, chega a dispositivos móveis! Dirija e domine veículos incríveis para se aventurar através de terrenos extremos!

• A EXPERIÊNCIA OFF-ROAD DEFINITIVA
• VENÇA A NATUREZA E DOMINE A FÍSICA REALISTA
• 15 MUNDOS ABERTOS PARA EXPLORAR
• 16 VEÍCULOS INCRÍVEIS

A EXPERIÊNCIA OFF-ROAD DEFINITIVA
MudRunner oferece a experiência off-road definitiva, colocando você atrás do volante e desafiando a dominar veículos incríveis e a atravessar terrenos extremos da Sibéria com apenas um mapa e uma bússola!

VENÇA A NATUREZA E DOMINE A FÍSICA REALISTA
Conclua seus objetivos e entregas enquanto resiste às situações perigosas e extremas em ambientes selvagens e inexplorados com ciclo dinâmico de dia e noite. Supere terrenos lamacentos, corredeiras e outros obstáculos que reagem realisticamente ao peso e movimento do seu veículo, todos utilizando o avançado motor de física do jogo.

15 MAPAS ABERTOS PARA EXPLORAR
Explore 15 ambientes imersivos com 6 mapas sandbox e 9 mapas de desafio, melhorados com gráficos incríveis. Escolha que caminho tomar através de terrenos difíceis, rios, florestas, pântanos e montanhas... A natureza e seus perigos estarão testando sua habilidade.

16 VEÍCULOS INCRÍVEIS
De veículos leves, criados para analisar o caminho em frente, a caminhões militares pesados, dirija 16 veículos poderosos, cada um com suas próprias características e equipamentos para engatar.

VISITE-NOS NAS MÍDIAS SOCIAIS: 
Facebook: facebook.com/MudRunnerVideoGame
Twitter: @PlaySnowRunner
Instagram: https://www.instagram.com/snowrunnergame/",FOCUS HOME INTERACTIVE,https://apps.apple.com/br/developer/focus-home-interactive/id406173890?uo=2,406173890?uo=2,Jogos,6014,2020-07-15T00:00:00-07:00
1164801111,com.tantsissa.AutoSleep,AutoSleep. Monitore seu sono.,https://is2-ssl.mzstatic.com/image/thumb/Purple114/v4/5d/11/b8/5d11b89a-4a73-42f7-80e4-4e3b076ae42a/AppIcon-0-0-1x_U007emarketing-0-0-0-2-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/autosleep-monitore-seu-sono/id1164801111?uo=2,22.9,BRL,false,"Acompanhe automaticamente o seu sono a partir dos sensores do seu Apple Watch *. Sem precisar acionar nada e nenhum aplicativo precisa ser instalado no Apple Watch. Apenas durma!

Sobre o AutoSleep
-----------------
Usando a Heurística Avançada, O AutoSleep calcula o tempo você dormiu automaticamente.

Se você usa o seu Apple Watch enquanto dorme, não precisará fazer nada além de dormir. O AutoSleep acompanhará o seu sono e a qualidade dele e enviará uma notificação pela manhã, assim que desbloquear seu iPhone pela primeira vez.

E mesmo que você não use o Apple Watch enquanto dorme, o AutoSleep pode acompanhar o tempo que você fica na cama. É extremamente simples.

Se você NÃO usar o seu Apple Watch enquanto dorme, basta colocá-lo para carregar logo antes de ir dormir. Assim que você tocar em seu iPhone ou colocar o seu relógio no pulso pela manhã, o AutoSleep saberá que você acordou.

Um widget na central de notificações permite que você veja de forma rápida e simples como estão suas ""baterias"" com base na noite anterior e um resumo para os últimos sete dias. E um segundo widget (completamente opcional) permite que você também determine a hora que decidiu ir dormir.

Como todo mundo é um pouco diferente, o AutoSleep fornece um assistente de configuração simples e uma opção de ajuste fino caso você seja muito ativo enquanto dorme.

Se você usa o seu Apple Watch enquanto dorme**, o AutoSleep também analisará a sua qualidade de sono. Utilizando o tempo que você dormiu, sua movimentação, tempo que ficou acordado e frequência cardíaca para mensurar a qualidade do seu sono e fornecer-lhe uma análise detalhada.

* Se você não usar o seu Apple Watch enquanto dorme, o AutoSleep simplesmente captura a quantidade de tempo que você dormiu.

O AutoSleep também funciona com o HeartWatch, nosso principal aplicativo de monitoramento de atividades e frequência cardíaca, e grava suas informações de sono no App Sáude.

** Requer Apple Watch com o watchOS 4 ou superior.

- A melhor de 2018
https://apps.apple.com/story/id1438574124?ign-itscg=as10001&ign-itsct=BESTOF_SC18_PT122_US_SI1438574124

- A melhor de 2019
https://apps.apple.com/story/id1484100916?ign-itsct=BestOfApps_SC09_PT006_WW%2F&ign-itscg=10000

- A melhor de 2020
https://apps.apple.com/story/id1535572713/",Tantsissa,https://apps.apple.com/br/developer/tantsissa/id861650887?uo=2,861650887?uo=2,Saúde e fitness,6013,2016-12-19T20:18:30-07:00
1474856599,cam.neural.night.photo,NeuralCam - Night Mode Camera,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/f0/4a/04/f04a0451-ed56-186c-037f-0337cc62ec64/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/neuralcam-night-mode-camera/id1474856599?uo=2,34.9,BRL,false,"9to5Mac diz que ""NeuralCam não é apenas o melhor aplicativo de câmera para iPhone para fotos noturnas, mas está acima dos outros aplicativos"".

NeuralCam NightMode é o melhor aplicativo de câmera noturna apresentado no 9to5mac / VentureBeat / TheNextWeb / BGR / PetaPixel / DPReview / SlashGear / LAUNCH Ticker. 

NeuralCam NightMode é sua melhor escolha para fotografia em modo noturno. Ele é alimentado por uma solução inovadora de IA rodando em seu dispositivo, permitindo que você fotografe imagens mais vivas, brilhantes e claras em condições de pouca luz, sem necessidade de tripé ou outro equipamento.

O NeuralCam NightMode ajuda você a fotografar:

- Lindas fotos no escuro
- A noite se auto-selifica sem usar flash
- Macros em ambientes com pouca luz
- Paisagens ultra-largas durante a noite

Características:

- NightMode em todas as câmeras do iPhone (telefoto, wide, ultrawide, selfie)
- Controles manuais sobre equilíbrio de branco e exposição
- Foco Auto/Manual
- Temporizador
- Modo tripé
- Gentle Torch - para que você possa iluminar um pouco sua cena, se necessário, em muito pouca luz
- Formato da foto (HEIC/JPEG/TIFF)
- Seletor de resolução
- Opções de grade
- Obturador Comutador de som
- Selfies espelhado
- Seletor de modo de disparo - selecione o número de quadros ou deixe-o no Auto para otimizar os resultados dia/noite
- Al Brightening selector - após tirar uma foto, selecione seu modo Brightening. ""OFF"" é a foto não iluminada, enquanto os outros 4 modos são opções de iluminação AI-powered. 

Compatibilidade:

- O aplicativo funciona com iPhone 6 e dispositivos mais novos (6, 6 Plus, 6S, 6S Plus, 7, 7 Plus, 8, 8 Plus, X, XS, XR, SE, 11, 11 Pro, 12 Mini, 12, 12 Pro, 12 Pro Max)
- A câmera Selfie não é suportada para iPhone 6s / 6s Plus
- Suporte de resolução máxima para todos os iPhones, exceto aqueles sem motor neural ou memória suficiente (iPhone 6, 6 Plus, 6s, 6s Plus 7, 8).

Termos de uso: https://neural.cam/terms.html

Traduzido com a versão gratuita do tradutor - www.DeepL.com/Translator",Neural Cam SRL,https://apps.apple.com/br/developer/neural-cam-srl/id1440577394?uo=2,1440577394?uo=2,Foto e vídeo,6008,2019-08-25T00:00:00-07:00
