id,appId,title,icon,url,price,currency,free,description,developer,developerUrl,developerId,genre,genreId,released
692808319,com.schibsted.Bom-Nego-cio,OLX Compra e venda de produtos,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/3c/60/be/3c60beae-62d1-7deb-b6a8-7812946e3c55/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/olx-compra-e-venda-de-produtos/id692808319?uo=2,0,BRL,true,"A OLX é a maior plataforma de compra e venda do Brasil.

Com nosso aplicativo você encontra o precisa para comprar e vender produtos de forma simples e rápida! Crie anúncios para mais de 6 milhões de usuários diários ou encontre o produto que precisa mais perto de você. Ideal para quem vende e para quem compra. Instale já o app da OLX!


Anuncie celular, serviços, roupa, eletrônico, carros e imóveis.

Vender, comprar ou trocar nunca foi tão fácil e tão bom!


Com a OLX, você desapega do que não usa mais, encontra produtos em bom estado, serviços do mercado e realiza o negócio dos seus sonhos, como a compra de carros e imóveis.


Estimulamos uma nova cultura de consumo: conectamos pessoas para que possam comprar, vender ou trocar de forma fácil e rápida. Queremos um mundo melhor, onde nossa comunidade se conecta de maneira colaborativa por meio da compra e venda de usados.


Quando compradores e vendedores têm sucesso em suas compras e vendas, trazem valor para a comunidade. Com a OLX, todo mundo ganha e sempre faz um bom negócio.


Baixe nosso aplicativo grátis e comece agora mesmo!",bomnegócio.com,https://apps.apple.com/br/developer/bomneg%C3%B3cio-com/id692808322?uo=2,692808322?uo=2,Compras,6024,2013-09-06T19:17:11-07:00
783409492,com.enjoei.enjoei,enjoei: comprar e vender roupa,https://is1-ssl.mzstatic.com/image/thumb/Purple114/v4/bf/33/3d/bf333d29-fd7c-10ee-b294-6df1789de867/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/enjoei-comprar-e-vender-roupa/id783409492?uo=2,0,BRL,true,"baixe o enjoei e confira as opções da nossa lojinha! Ache aqui produtos únicos, tudo em até 10x sem juros e com preço de outlet!

você ainda pode comprar de influencers e andar vestido com as tendências da moda. além de tudo isso, você também pode desapegar com anúncio da sua própria lojinha online, tudo dentro do aplicativo! confira as opções da nossa lojinha! temos diversas opções de roupa, sapatos, acessório e muito mais! Dá para comprar aqui tudo que você imaginar.

categorias de moda e lifestyle
se você não conhece o app enjoei, descubra um mundo de opções de moda, decoração e beleza para comprar online. aproveite para desapegar e colocar à venda roupa, como calça jeans, jaqueta, vestido, camisas, e bolsa, proporcionando aos desapegos a oportunidade de conhecer novos ares! agora, se você já conhece o enjoei, baixe o aplicativo para ficar por dentro de toda as novidades e adquirir tudo mais barato.

o que eu posso encontrar no app?
no enjoei você encontra de t-u-d-o, de celular no desapego a móveis e acessórios. roupa com opções diversificadas, independente do estilo que você se identifica, sejam blusas, jaquetas, vestidos, casacos, calças, shorts, saia, tênis, botas, sapatos e mais! lembrando que no enjoei você pode escolher um desapego ou uma peça novinha, nunca usada! encontre à venda aquele tênis descolado, roupa para todas as ocasiões e bolsas de todos os modelos e materiais. o enjoei é um app para você recorrer em qualquer urgência, por isso temos categorias com diversos produtinhos de beleza, além de muitas opções de decoração para você deixar seu cantinho do seu jeito.

looks de influencers? no enjoei tem!
viu aquela atriz global usando um sapato lindo? ou uma influencer com uma jaqueta da moda? já pensou se ela desapega daquele vestido imponente? confira se sua influencer está no enjoei e dê uma olhada e compre os desapegos dela! as lojinhas exclusivas são ótimos outlet!

vantagens de vender e comprar com o enjoei
dentro da plataforma enjoei estão mais de 2 milhões de produtos, tudo para garantir uma grande variedade de estilos. pensando no seu bolso, o enjoei sempre proporciona promoções e ofertas exclusivas das melhores marcas com notificações de descontos exclusivos no enjoei tudo pode ser personalizado de acordo com suas preferências. no wishlist você tem acesso a todos os produtos que você mais amou, sejam eles roupas, bolsas ou sapatos. está esperando o que para dar um yeah yeah em itens de casa, decoração, beleza ou moda?

como vender no enjoei
primeiro passo, tenha um celular em mãos e baixe o app. após isso, comece a fotografar os desapegos, que podem ser usados ou nunca usados, sejam roupas como blusas, agasalhos, calça, camisetas, camisas ou então sandálias, bolsa ou acessórios, faça o anúncio no aplicativo com uma descrição envolvente e pronto! só aguardar para fazer negócios e ver seu enjubank faturando.

nossos segredos para as suas vendas valerem a pena
ajudamos com descontos e quem sai na vantagem é você. disponibilizamos um espaço para comentários e ofertas que aumenta a interação e engajamento com o comprador. além disso tudo, você também pode destacar seu anúncio para vender ainda mais.

fala sério, qual app de moda e lifestyle é tão completo como o enjoei?

baixe agora e comece a comprar e vender!",ENJOEI.COM.BR ATIVIDADE DE INTERNET LTDA,https://apps.apple.com/br/developer/enjoei-com-br-atividade-de-internet-ltda/id783409495?uo=2,783409495?uo=2,Compras,6024,2013-12-30T17:27:59-07:00
1070070438,com.modelonow,Zé Delivery de Bebidas,https://is2-ssl.mzstatic.com/image/thumb/Purple114/v4/5a/2f/69/5a2f69be-ef44-e20b-4afb-4cfc261bdee7/AppIcon-1x_U007emarketing-0-7-0-0-85-220.png/100x100bb.png,https://apps.apple.com/br/app/z%C3%A9-delivery-de-bebidas/id1070070438?uo=2,0,BRL,true,"Zé Delivery: o maior app de bebidas do país!
Sua melhor alternativa para comprar bebidas geladas (cervejas, destilados, vinhos, refrigerantes e muito mais), com mais de 50 MILHÕES de pedidos entregues! É só pedir pelo aplicativo que levamos rapidinho até você. O melhor de tudo? Pelo mesmo preço do mercado (ou até mais barato) e a bebida ainda chega geladíssima! 
Preço baixo, praticidade e comodidade é com a gente. Conselho de amigo: você não precisa sair de onde está, ir até o mercado, enfrentar fila e ainda carregar tudo depois. O que realmente importa é que você curta seu momento e não perca nenhum minuto dele. Seja relaxando depois do trabalho, curtindo com os amigos, almoçando com a família ou fazendo um esquenta pro rolê… Pode deixar que o Zé entrega as bebidas geladas quando e onde você quiser.
Como funciona? É fácil e bastam alguns cliques:
1. Escolher onde quer receber suas bebidas;
2. Escolher entre cervejas, vinhos, destilados, refrigerantes e sucos e adicionar à sacola (temos até petiscos, carvão e gelo se precisar);
3. Se tiver um cupom disponível, basta acrescentar na sacola;
4. Escolher a forma de pagamento (pode pagar quando receber o pedido), confirmar a compra e aguardar pela entrega. Chega rapidinho!
Sua bebida favorita entregue gelada!
Procurando por cerveja barata? Aqui você encontra! Tem Brahma, Skol, Budweiser, Antarctica, Original, Stella Artois, Corona, Bohemia, Colorado, entre outras. 
 Também entregamos uma variedade de vinhos, espumantes, gin, vodka, cachaça e outros destilados (Skol Beats, GT, Smirnoff Ice) além de bebidas não alcoólicas (energéticos, refrigerantes, sucos e água).
E não para por aí: também temos gelo, carvão e petiscos para complementar seu pedido (consulte a disponibilidade dos produtos de acordo com sua região).
Onde a gente entrega? 
Nossos parceiros distribuidores estão em todos os estados do Brasil. Já são cerca de 200 cidades atendidas! Confira a lista completa no nosso site https://www.ze.delivery/cidades-atendidas
Se ainda não atendemos a sua cidade, pode mandar um e-mail para atendimento@ze.delivery contando onde você gostaria de receber seu pedido. Estamos crescendo e fazemos questão de chegar aí também.
Dúvidas, elogios, reclamações, ombro amigo?
É só falar com a gente através do e-mail atendimento@ze.delivery. Nossa equipe está a postos todos os dias das 8h às 2h da manhã.
Quer ser um parceiro e entregar bebidas através do Zé Delivery?
Vale dar uma olhada em www.ze.delivery/partner","EMPRESARIOS DETALLISTAS DE MEXICO, S.A. DE C.V.",https://apps.apple.com/br/developer/empresarios-detallistas-de-mexico-s-a-de-c-v/id1239894823?uo=2,1239894823?uo=2,Gastronomia e bebidas,6023,2017-10-27T11:08:21-07:00
297606951,com.amazon.Amazon,Amazon Shopping,https://is2-ssl.mzstatic.com/image/thumb/Purple114/v4/8f/d3/3b/8fd33bf0-a10c-250c-2991-0ff72780a252/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/amazon-shopping/id297606951?uo=2,0,BRL,true,"Compre milhares de produtos, fique por dentro de todas as ofertas, compare preços e avaliações e acompanhe seus pedidos com o aplicativo Amazon Shopping!
Instale agora o aplicativo e encontre produtos de diversas categorias: moda, livros, eletrônicos, casa e muito mais.

Completo
Compare preços e verifique a disponibilidade de produtos na hora, digitalizando um código de barras, tirando uma foto do produto ou usando o campo de busca. Confira detalhes dos produtos e avaliações de clientes antes de comprar. Ao fazer um pedido, acompanhe atualizações de forma fácil e receba notificações sobre a entrega.

Conveniente
Seja para encontrar um presente, acompanhar um pedido ou simplesmente fazer compras, o aplicativo da Amazon oferece diversas funcionalidades para facilitar a sua experiência. Receba notificações e não perca nenhuma oferta. Faça login com sua conta da Amazon para acessar seu carrinho de compras, suas preferências de pagamento e opções de envio. Não é necessário criar uma nova conta para gerenciar configurações de 1-Clique, listas de desejos ou rastrear seus pedidos.

Seguro
Todas as compras são feitas com segurança através dos servidores da Amazon, que protegem suas informações pessoais, seu método de pagamento e detalhes sobre suas compras.

Global
Compre em sites internacionais da Amazon usando um único aplicativo. Você pode alterar suas configurações para comprar na Amazon.ca, Amazon.co.uk, Amazon.de, Amazon.fr, Amazon.com, Amazon.it, Amazon.es, Amazon.cn, Amazon.co.jp ou Amazon.in.

Para oferecer uma experiência completa e habilitar ferramentas como pesquisa por imagem, notificações e autenticação de avaliações, este aplicativo pode pedir que você autorize o acesso aos seus contatos, câmera, notificações, touch ID, fotos e Bluetooth.

For customers located within the European Union, United Kingdom or Brazil: By using this app, you agree to Amazon’s Conditions of Use applicable for your country. Please also see the applicable Privacy Notice, Cookies Notice and Interest-Based Ads Notice for your country. Links to these terms and notices can be found in the footer of your local Amazon homepage.
 
For all other customers: By using this app, you agree to the applicable Amazon Conditions of Use (e.g. www.amazon.com/conditionsofuse) and Privacy Notice (e.g. www.amazon.com/privacy) for your country. Links to these terms and notices can be found in the footer of your local Amazon homepage.",AMZN Mobile LLC,https://apps.apple.com/br/developer/amzn-mobile-llc/id297606954?uo=2,297606954?uo=2,Compras,6024,2010-11-14T12:13:51-07:00
897446215,com.canva.canvaeditor,Canva: Editor de Foto e Vídeo,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/05/df/66/05df66b1-f14c-2c00-be98-5b85ec344083/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/canva-editor-de-foto-e-v%C3%ADdeo/id897446215?uo=2,0,BRL,true,"O Canva coloca o poder do design gráfico ao alcance de todos! Crie designs incríveis usando as suas fotos e vídeos, mesmo sem ser um profissional!

Precisa de um Story do Instagram, logotipo ou convite de aniversário? Dá para criar tudo isso e mais com o editor do Canva. Você pode usar o Canva no seu iPhone, iPad e computador, assim pode continuar editando seus designs onde quiser.

COMO USAR O CANVA
1. Comece do zero ou escolha um template
Comece com um design em branco ou economize tempo usando um dos nossos 60 mil templates grátis criados por profissionais.

2. Adicione texto às fotos
Acrescente frases ou outros textos às suas fotos. Edite a fonte (são mais de 700 opções!), tamanho, cor, espaçamento e posição.

3. Use a imagem perfeita
Faça upload de imagens da galeria do seu celular ou escolha uma foto ou ilustração premium do nosso acervo.

4. Edite imagens como um profissional
Use nosso editor de fotos gratuito para aplicar filtros, regular o brilho, adicionar um efeito de vinheta e muito mais.

5. Mostre para todo mundo
Compartilhe seus designs pelo Instagram, WhatsApp ou e-mail ou salve sua criação no seu dispositivo.

USE O CANVA PARA SOCIAL MEDIA
• Stories e Destaques dos Stories do Instagram
• Posts e capas para Facebook
• Banner para Twitter e miniaturas para YouTube
• Cartões, convites, montagens de fotos e posts para todas as redes sociais

USE O CANVA PARA TUDO
• Crie um logotipo, capa de livro ou design de blog
• Para qualquer evento: cartão de aniversário, convite de casamento, convite online e mais
• Aproveite nosso aplicativo de edição de imagens gratuito e intuitivo
• Crie colagens, panfletos e banners para qualquer ocasião
• Use frases motivacionais e memes criativos nos seus designs
• Crie um convite de festa, cartaz escolar, banner de vídeo
• Para empresas: folhetos, currículos, apresentações, cartazes promocionais

O QUE OS USUÁRIOS DIZEM SOBRE O CANVA
“Adoro esse aplicativo! O Canva é muito útil para projetos acadêmicos, profissionais e até mesmo pessoais.”

“Esse aplicativo me permitiu criar TODOS os designs que eu precisava, desde um logotipo até folhetos e vale-presentes. É fácil de usar e o resultado é um visual profissional e impressionante. E ainda por cima é divertido!”

“Graças ao Canva, meu Facebook e Instagram estão com uma cara muito mais profissional.”

CRIE DESIGNS EM INSTANTES
Use a Busca para encontrar templates rapidamente. Temos designs prontos de diversas temáticas para você criar convites, cartazes, logotipos, cartões de visita e muito mais! Adicione um vídeo ao seu próximo story do Instagram Story para dar vida ao seu design!

COLABORE EM DESIGNS NO CANVA
Crie uma equipe grátis para compartilhar e editar designs com amigos ou colegas e colaborar em apresentações, cartões de visita, folhetos e muito mais.

CANVA PRO
Economize tempo, simplifique o trabalho e garanta a uniformidade visual da sua marca!

• Aproveite acesso ilimitado a milhões de fotos, ícones e ilustrações de alta qualidade
• Ajuste imagens e vídeos automaticamente para diferentes redes sociais com o Formato automágico
• Defina fontes, cores e logotipos padronizados para sua marca

A assinatura será renovada automaticamente a menos que essa opção seja desativada pelo menos 24 horas antes do fim do período de cobrança atual. Você pode gerenciar suas assinaturas de aplicativos através dos Ajustes da sua conta no iTunes. Ao adquirir uma assinatura paga, qualquer parcela não utilizada de um teste grátis será abdicada.

https://about.canva.com/terms-of-use
https://about.canva.com/privacy-policy 

Obs.: pacotes de imagens adquiridos através de compras dentro do app pela App Store só estão disponíveis para uso no app do Canva para iPhone.
---

Siga o @canva nas redes sociais para ver dicas de design exclusivas, atualizações sobre recursos e notícias sobre novos designs.

Tem alguma pergunta ou comentário? Fale com a gente: http://canva.me/ios.",Canva,https://apps.apple.com/br/developer/canva/id897446218?uo=2,897446218?uo=2,Foto e vídeo,6008,2014-10-15T03:23:37-07:00
1295257499,br.gov.dataprev.ectps,Carteira de Trabalho Digital,https://is1-ssl.mzstatic.com/image/thumb/Purple114/v4/5d/f4/62/5df462f5-9637-0d4e-8724-557d519f8517/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-85-220.png/100x100bb.png,https://apps.apple.com/br/app/carteira-de-trabalho-digital/id1295257499?uo=2,0,BRL,true,"A Carteira de Trabalho Digital é um aplicativo que tem como finalidade principal dar ao cidadão uma ferramenta digital para acompanhar de modo facilitado a sua vida laboral, tendo acesso a dados pessoais e aos seus contratos de trabalho que estão registrados na Carteira de Trabalho e Previdência Social.",Governo do Brasil,https://apps.apple.com/br/developer/governo-do-brasil/id1475781851?uo=2,1475781851?uo=2,Utilidades,6002,2017-11-20T11:03:07-07:00
1539115561,com.sptube.browser,"Snaptube- Música Offline,Vídeo",https://is2-ssl.mzstatic.com/image/thumb/Purple115/v4/35/ff/2e/35ff2e83-4f3d-7344-013f-a0e3dfa45db9/AppIcon-0-0-1x_U007emarketing-0-0-0-8-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/snaptube-m%C3%BAsica-offline-v%C3%ADdeo/id1539115561?uo=2,0,BRL,true,"Reproduzir músicas do YouTube offline, reproduzir vídeos como música e baixar arquivos da internet são os recursos mais incríveis que o Snaptube oferece para você!

“O melhor aplicativo gratuito tinha uma assinatura do YouTube Music e é exatamente igual só que no Snaptube você não precisa pagar nada.” - Sr. Animação Danss

""Realmente gostei! Se você clicar em 'curtir' no vídeo, a música é salva e você pode ouvir a qualquer hora ”- Bruna

RECURSOS E FUNÇÕES:

* Jogando em segundo plano
- Snaptube oferece função de reprodução em segundo plano. Ao reproduzir uma lista de reprodução ou música do YouTube, você pode ir para outro aplicativo ou bloquear o telefone, a música ainda está tocando.
- Snaptube fornece reprodutor flutuante de áudio / vídeo, velocidade de reprodução de 0,5x a 2,0x.

* Bloqueio de anúncios
- Snaptube fornece bloqueio de anúncios para bloquear a maioria dos anúncios em vídeo. Ao visitar músicas ou vídeos do YouTube, anúncios intrusivos serão bloqueados. Observe que isso pode não funcionar se os anúncios não forem reconhecidos.

* Baixando
- Snaptube fornece vídeos zapee para você baixar.

- Snaptube fornece recurso de download agora. Você pode baixar arquivos da Internet. Certifique-se de que o conteúdo é legal e protegido por direitos autorais.

* Outras características
- Snaptube fornece recurso de transferência de arquivos para ajudá-lo a importar vídeos ou músicas de qualquer outro dispositivo.

- Snaptube fornece uma navegação rápida de links de sites, você pode ir para qualquer site rapidamente. Você também pode adicionar qualquer um dos seus sites favoritos a essa navegação rápida.

- Snaptube fornece modo noturno para todas as versões do iOS para proteger seus olhos.

Privacidade e segurança:
- Snaptube não carrega ou acessa qualquer um de seus dados de atividade (como conta, senha, favorito).
- Os registros de navegação, caches e cookies não são salvos no modo de navegação anônima.
- Sua data é salva no banco de dados iCloud privado, ninguém, incluindo desenvolvedores, pode acessar os dados.

COM SNAPTUBE PREMIUM, DESFRUTE SEM ANÚNCIOS AO USAR O APP

- Ouça a música que você ama, sem interrupções
- Playlists ilimitadas

Se você assinar pelo iTunes:

O pagamento será cobrado na conta do iTunes na confirmação da compra. A assinatura é renovada automaticamente, a menos que a renovação automática seja desativada pelo menos 24 horas antes do final do período atual. A renovação da conta será cobrada 24 horas antes do final do período atual de acordo com a taxa do plano selecionado. As assinaturas e a renovação automática podem ser gerenciadas em Configurações da conta após a compra

Preço mensal: $ 1,99
Preço semanal: $ 0,99

Termos premium do Snaptube: https://www.snaptubebrowser.com/PremiumSubscriptionTerms.html

Política de privacidade: https://snaptubebrowser.com/privacy.html","Mobiuspace HK Co., Limited",https://apps.apple.com/br/developer/mobiuspace-hk-co-limited/id1541833586?uo=2,1541833586?uo=2,Utilidades,6002,2020-11-20T00:00:00-07:00
430647496,br.com.mc-casasbahia,Casas Bahia - Ofertas Online,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/28/f3/f8/28f3f80a-7ed6-a0c5-762e-2607ee44f95a/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/casas-bahia-ofertas-online/id430647496?uo=2,0,BRL,true,"Casas Bahia: Compras e Ofertas Online Encontre as melhores promoções, ofertas e descontos nas Casas Bahia, compre online os produtos que você deseja, baixe o app agora! 
QUAIS AS VANTAGENS DO APP? As vantagens são inúmeras, aqui tem uma lista delas pra você conferir e aproveitar:

• Ofertas exclusivas
No aplicativo você encontra ofertas com preços exclusivos para aproveitar e comprar aquele produto que você já estava querendo.

• Compre e Retire na Loja
Isso mesmo além de ser rápido e fácil, ainda é super prático, você pode comprar com desconto e ainda retirar em uma loja próxima de você, e o melhor: sem pagar nada, é grátis!

• Frete Grátis Exclusivo
Aqui você encontra Frete Grátis em diversos produtos, aproveitando uma compra online fácil, recebendo em casa rapidinho

• Ofertas da TV
Uma lista atualizada toda semana com os descontos que você viu na TV pra não perder aquela oferta que você quer, tem smart TV, smartphone, móveis e muito mais.

• Ranking de Ofertas
Se o produto está bombando é porque ele é bom e barato, não? Desconto aqui é o que não falta, é só conferir! ^^

• Acompanhamento de pedidos
No aplicativo é simples acompanhar a sua compra e saber os detalhes do seu pedido de onde você estiver.

• Lista de favoritos
Favorite os produtos que você mais gostou no “coraçãozinho” e crie sua lista personalizada, assim você pode acompanhar nossas promoções e comprar o seu produto no momento perfeito e com a melhor condição de pagamento.

• Lista de Casamento
Crie e gerencie a sua lista de casamento no aplicativo das Casas Bahia.

O PRODUTO QUE VOCÊ PROCURA COM O MELHOR PREÇO!

Tudo que tem na loja e no site está na palma da sua mão e sempre com o melhor preço. No aplicativo das Casas Bahia você compra online com condições exclusivas os melhores produtos das principais categorias, baixe agora e aproveite:
• Telefones e Celulares
As principais marcas e modelos de smartphones estão no app Casas Bahia. Sabe aquele aparelho com uma super câmera? Ou com muita memória? iPhone ou Galaxy? Você encontra aqui.

Tem Samsung, Apple, Motorola, LG e diversas outras marcas, do modelo mais simples até o mais potente, nós temos o celular correto para você e com desconto.

• Eletrodomésticos
Tem geladeira moderna pra sua casa, tem fogão baratinho, lavadora econômica e muito mais.
As marcas mais desejadas com desconto para você aproveitar, Brastemp, Consul, Electrolux e diversas outras, vem conferir, baixe o aplicativo agora mesmo.

• TV
É TV de tela grande que você quer? No aplicativo você encontra a Smart TV do tamanho ideal pra sua sala, 43, 55, 60 polegadas ou maior, e ainda o melhor com imagem 4K, é alta resolução para assistir seus filmes e séries favoritos.

• Móveis
A sua procura pelo guarda-roupa de casal terminou, diversos modelos com estilos e designs incríveis. Uma casa completa com móveis bonitos e de qualidade só nas Casas Bahia, cozinha completa, sofá, colchão, mesas, cadeiras, tudo pra mobiliar o seu lar.

• Eletroportáteis
Se sua casa precisa de praticidade aqui você encontra uma infinidade de produtos para te ajudar nas tarefas do dia a dia, aspirador de pó, liquidificador, espremedor de frutas, fritadeira sem óleo, e etc.

Garanta já os melhores produtos e preços, com segurança e condições de pagamento que só a Casas Bahia pode te oferecer.

Não perca tempo e baixe agora!",Cnova,https://apps.apple.com/br/developer/cnova/id413046272?uo=2,413046272?uo=2,Compras,6024,2011-05-16T09:34:15-07:00
1488532824,br.com.riachuelo.app,Riachuelo – Compre pelo app,https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/de/3d/be/de3dbe69-3780-22d6-bb20-76885ab76978/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/riachuelo-compre-pelo-app/id1488532824?uo=2,0,BRL,true,"As últimas novidades da moda estão no aplicativo da Riachuelo. São milhares de ofertas na palma da sua mão, quando e onde você quiser. Descubra o melhor da moda feminina, masculina, infantil e teen - além de calçados, acessórios, moda geek, beleza e perfumaria, eletrônicos e uma linha completa para sua decoração, a Casa Riachuelo.

Com navegação fácil e rápida, o APP Riachuelo traz vantagens exclusivas: 

- Compre online e retire em loja com frete grátis; 

- Acompanhe todas as etapas do seu pedido direto no APP; 

- Aproveite promoções e descontos imperdíveis; 

- Escolha sua forma de pagamento: Cartão Riachuelo, cartão de crédito ou boleto bancário; 

- Conferir lançamentos da fatura em aberto do Cartão Riachuelo; 

- Visualizar lançamentos da fatura já fechada do Cartão Riachuelo; 

- Ter autopreenchimento dos dados do Cartão Riachuelo para compras dentro do APP. 

Se você já gosta da nossa loja  online, vai se surpreender com o APP Riachuelo. Baixe hoje mesmo e explore uma nova experiência de moda online!

A Riachuelo também está em todas as redes sociais. Segue a gente por lá!

Instagram
Facebook
Twitter
Youtube
Pinterest
Linkedin
Instagram Casa Riachuelo",Riachuelo,https://apps.apple.com/br/developer/riachuelo/id1206967025?uo=2,1206967025?uo=2,Compras,6024,2019-11-28T00:00:00-07:00
1371680463,com.b2winc.AmeDigital,Ame Digital,https://is5-ssl.mzstatic.com/image/thumb/Purple124/v4/b7/87/4b/b7874bb5-ef89-69de-1d68-9c2c74d54663/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/ame-digital/id1371680463?uo=2,0,BRL,true,"Oi, somos a Ame ;)
Viemos para facilitar a sua vida. Com nosso app você consegue pagar mais rápido e ainda ganhar dinheiro de volta. Tudo pelo celular e sem estresse!

O famoso cashback
Quer dizer “dinheiro de volta”, ou seja, quando você paga com Ame nas lojas parceiras parte do dinheiro volta pra você. E ele nunca expira. Incrível, né?!

Cadastre seu cartão de crédito
Você só precisa fazer isso uma vez e é super rapidinho, pode até cadastrar usando a câmera do seu celular. Não precisa fazer um novo não, cadastre os cartões que você já tem. :)

Pague com celular
Com Ame é muuito fácil. É só clicar em pagar e escanear o QR code. Além disso, você pode fazer transferências entre contas Ame e recarregar seu celular. É bem mais rápido e seguro!

Troco likes
Quer saber mais sobre a Ame? Ficar por dentro de todas as novidades? Ou só quer matar a saudade mesmo? Então segue a gente aí :) @useamedigital",B2W Inc.,https://apps.apple.com/br/developer/b2w-inc/id370790561?uo=2,370790561?uo=2,Finanças,6015,2018-04-27T19:33:08-07:00
1446075923,com.disney.disneyplus,Disney+,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/af/53/7a/af537afc-9605-f0a6-7661-7a6c3b687cce/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,https://apps.apple.com/br/app/disney/id1446075923?uo=2,0,BRL,true,"Só no Disney+ você encontra as suas histórias favoritas. Com o entretenimento sem limites da Disney, Pixar, Marvel, Star Wars e National Geographic, o tédio não tem vez. Você vai assistir a estreias, séries e filmes originais, clássicos, programas antigos e muito mais.

Veja e baixe séries originais, como The Mandalorian, e os favoritos do público, como Os Vingadores da Marvel e Frozen. Aqui, você sempre tem alguma novidade para descobrir. 

A assinatura do Disney+ oferece:
• Uma experiência premium sem anúncios
• Acesso a estreias, clássicos e temporadas passadas das suas séries preferidas
• Originais novos e exclusivos criados pela Disney, Pixar, Marvel, Star Wars e National Geographic
• GroupWatch, uma maneira para curtir o Disney+ juntos, mesmo separados
• Downloads ilimitados em até 10 dispositivos
• Mais de 100 títulos em 4K UHD e HDR
• A possibilidade de assistir em quatro telas simultâneas sem custo adicional

Para saber mais sobre o Disney+, acesse: http://help.disneyplus.com.
Confira o Contrato de Assinatura e outras políticas em: https://disneyplus.com/legal.

O conteúdo disponível no Disney+ pode variar de acordo com a região. Alguns títulos acima podem não estar disponíveis no seu país.
 
Comece a assistir aos seus filmes e programas de TV favoritos agora mesmo!

A cobrança mensal ou anual será feita de forma recorrente na conta do ID Apple. Sua assinatura mensal ou anual será renovada automaticamente, a menos que você cancele antes do final do período de cobrança atual. Não oferecemos reembolsos ou créditos por meses ou anos parciais, exceto quando exigido por lei. Você pode gerenciar e cancelar a assinatura quando quiser. Para isso, basta acessar as configurações da conta na App Store depois da compra. O acesso ao Disney+ continuará durante o mês ou ano da sua assinatura atual. Acesse www.disneyplus.com para ver os Termos e Condições na íntegra.",Disney,https://apps.apple.com/br/developer/disney/id284888248?uo=2,284888248?uo=2,Entretenimento,6016,2020-11-16T00:00:00-07:00
